1.530923	0.6212453	0.389074	0.7383353	0.151558	0.2780567	0.4910643
1.532409	0.621991	0.3868912	0.7395156	0.1518084	0.2736199	0.497698
1.533055	0.6233055	0.3883683	0.7390196	0.1515476	0.2778246	0.4941981
1.534932	0.6226278	0.3873481	0.740075	0.1515706	0.2754126	0.4915338
1.533162	0.6215422	0.387529	0.7403283	0.1516315	0.2739478	0.4919898
1.530818	0.6259638	0.3868988	0.7384635	0.1520149	0.271992	0.5026038
1.532475	0.6280187	0.3868779	0.7399625	0.1521851	0.2775614	0.4948581
1.532446	0.6290874	0.3860682	0.7386881	0.1517993	0.2752869	0.4995968
1.532649	0.6235629	0.3869221	0.7378792	0.1518311	0.2736895	0.4978939
1.531232	0.6251658	0.3875093	0.7379198	0.1517777	0.2718127	0.5031708
1.532251	0.6244823	0.3870956	0.7394336	0.1514796	0.2704355	0.5059631
1.532014	0.62549	        0.3866044	0.738911	0.1517522	0.273514	0.5026906
1.531504	0.6236064	0.3869891	0.7386454	0.151674	0.2765853	0.4963598
1.532122	0.6208087	0.3861935	0.7381712	0.151454	0.2779692	0.4885615
1.531963	0.6248654	0.3851583	0.736901	0.1513256	0.2789075	0.4873033
1.527116	0.6247585	0.3818904	0.7325222	0.1513833	0.2809011	0.4839149
1.51844	        0.6254523	0.3796856	0.724013	0.1518218	0.2773469	0.4908198
1.514977	0.6226483	0.3797418	0.7225413	0.1519423	0.2772078	0.4867204
1.521931	0.6243358	0.3799449	0.7301192	0.1519179	0.2710893	0.4959297
1.518573	0.6255848	0.3746135	0.7274635	0.1521065	0.2684423	0.4993485
1.520159	0.6247135	0.3754278	0.7290883	0.1523598	0.2677215	0.4986505
1.517864	0.625941	0.3755614	0.7264584	0.1520076	0.2791002	0.5004216
1.514814	0.628141	0.3747282	0.7232146	0.1520263	0.2770367	0.4952574
1.516272	0.6263536	0.3753037	0.7249734	0.1523483	0.27492	        0.4968112
1.516819	0.6251307	0.3763934	0.7272003	0.1526192	0.2805679	0.4882137
1.510307	0.6281573	0.3744639	0.7194898	0.1517463	0.2734374	0.5010116
1.510552	0.6275991	0.3740821	0.7192863	0.1520283	0.2734592	0.4971752
1.516551	0.6264305	0.3751634	0.7251078	0.1516714	0.274268	0.496623
1.517183	0.6250719	0.3759446	0.7257935	0.1513859	0.2804307	0.4893865
1.517518	0.6290064	0.3760701	0.7258614	0.1514287	0.2757308	0.4976486
1.517482	0.627902	0.3762543	0.7258775	0.1516669	0.2778586	0.4930529
1.516141	0.6292156	0.3757747	0.7253482	0.1518002	0.2750703	0.4969021
1.518606	0.6269554	0.3787926	0.7246983	0.1517165	0.2736159	0.4971649
1.520198	0.6271988	0.3791079	0.7266926	0.152152	0.2747745	0.4961545
1.519928	0.6262498	0.377526	0.7262452	0.1521316	0.2759878	0.4979266
1.513076	0.6270585	0.3767599	0.7197219	0.1521396	0.2718406	0.5016946
1.515856	0.6304734	0.3749039	0.7227303	0.152087	0.2711535	0.5066881
1.52197	        0.6260732	0.3758695	0.7258255	0.1520752	0.2708212	0.5026731
1.517294	0.6247023	0.3764858	0.7242008	0.1522396	0.2718005	0.4990404
1.513567	0.6286198	0.3757479	0.7223097	0.1523947	0.2700819	0.5043206
1.515772	0.6252037	0.3761997	0.722389	0.1521329	0.2688634	0.5009897
1.520795	0.6269714	0.3792965	0.7275476	0.1519855	0.2702139	0.4988029
1.514997	0.6245238	0.3768037	0.7214999	0.1524955	0.2710938	0.4982108
1.514894	0.6288937	0.3768956	0.7225649	0.1525565	0.2701502	0.4969413
1.515946	0.624831	0.3759947	0.7238674	0.1526814	0.2748807	0.4918921
1.515867	0.6245531	0.3755995	0.7246404	0.1525758	0.2731532	0.4933102
1.512133	0.6253164	0.3738569	0.7209926	0.1521324	0.2743714	0.4900741
1.51763	        0.6220194	0.3747174	0.7267966	0.1520563	0.274949	0.4888085
1.516365	0.6295849	0.3747762	0.7247385	0.1523586	0.270379	0.4969958
1.517299	0.6261368	0.3753323	0.7252228	0.152012	0.2781609	0.4851432
1.516563	0.6246712	0.3751984	0.7248128	0.1519941	0.2675916	0.4962954
1.512897	0.6255212	0.3749712	0.7210131	0.1522769	0.2745539	0.4869238
1.507706	0.627871	0.3752466	0.7166054	0.152319	0.2675785	0.4994059
1.514759	0.6240036	0.3747676	0.7222143	0.1523209	0.2723087	0.4899186
1.51464	        0.624689	0.3735625	0.7228262	0.1523652	0.2682743	0.4961432
1.5181	        0.6250333	0.3750127	0.72577	        0.1524041	0.2727327	0.4875336
1.511644	0.6233773	0.3754147	0.7185953	0.1529013	0.2715683	0.4859342
1.511311	0.6265543	0.3745993	0.7182275	0.1529094	0.2704135	0.4894483
1.512872	0.6243342	0.3747824	0.720348	0.1529951	0.2672388	0.4918348
1.511675	0.6242681	0.3751128	0.7191082	0.1528782	0.2717966	0.4937431
1.512298	0.6256931	0.3749232	0.7197336	0.1517385	0.2865019	0.4703494
1.515257	0.6254455	0.3756422	0.7231076	0.1520071	0.2648238	0.4997509
1.518161	0.6243378	0.3760414	0.7264028	0.1521168	0.2686861	0.4942115
1.518443	0.6253546	0.3773265	0.7266074	0.1524394	0.2730534	0.490086
1.507347	0.6275405	0.3740681	0.7144275	0.1524639	0.2738485	0.4895996
1.514403	0.6268272	0.3751049	0.7199057	0.152459	0.2794532	0.4821253
