1.449473	0.5703635	0.32382	        0.6545699	0.163812	0.2634932	0.4422727
1.449336	0.5704564	0.3252741	0.6544051	0.1639616	0.2648617	0.4419774
1.449966	0.5674384	0.3263035	0.6545127	0.1642978	0.2654957	0.4383535
1.450933	0.5736098	0.3250577	0.6553031	0.164273	0.265275	0.443426
1.449142	0.5714217	0.321148	0.6534652	0.1643984	0.2695599	0.4421277
1.449407	0.5722739	0.3223846	0.6539351	0.1646683	0.2682545	0.4424068
1.448733	0.5708335	0.3201125	0.6524768	0.1644955	0.2679855	0.4394116
1.447468	0.5705183	0.3235867	0.6512005	0.164672	0.2667738	0.4399241
1.448464	0.5689564	0.3238481	0.6521613	0.1653374	0.2666669	0.4393353
1.451615	0.570022	0.3214889	0.6546828	0.1649898	0.2671091	0.4395922
1.450114	0.5692345	0.3220049	0.6541084	0.1656595	0.2671913	0.4383044
1.449863	0.5699574	0.3217704	0.6532356	0.1653213	0.2696639	0.4347196
1.449492	0.5690167	0.3226859	0.6535758	0.1656745	0.269853	0.4340627
1.449337	0.5686715	0.3215761	0.6530898	0.1654996	0.2680309	0.4344384
1.449717	0.5685511	0.3212231	0.6521656	0.165494	0.2669663	0.4403637
1.449395	0.5702869	0.320165	0.6512871	0.1654905	0.2659509	0.4390959
1.449169	0.5696079	0.3217849	0.6508163	0.1654163	0.2677771	0.4390927
1.448905	0.5713342	0.3213837	0.6503696	0.165572	0.2668264	0.4401993
1.449353	0.5693761	0.3214898	0.6504008	0.1649991	0.2656347	0.4362234
1.452836	0.5698937	0.323251	0.6521024	0.1644389	0.26538	        0.4365654
1.454303	0.5691935	0.3224826	0.6524062	0.1650827	0.2651677	0.4360536
1.453174	0.5720091	0.3226042	0.6506145	0.1654172	0.2645248	0.4386563
1.453982	0.5694382	0.3217394	0.6502684	0.1657956	0.2647841	0.437652
1.454072	0.567687	0.3210016	0.6503369	0.1658657	0.2638105	0.4364188
1.451982	0.5670289	0.321755	0.6508804	0.1658921	0.2640557	0.4359915
1.452555	0.5660897	0.3227391	0.6501506	0.1657047	0.2650484	0.4357814
1.452978	0.5685674	0.3213056	0.6500867	0.165555	0.2675181	0.4401151
1.451955	0.5686689	0.3213682	0.6495118	0.1661563	0.2674785	0.437588
1.455125	0.5674331	0.3216277	0.6524056	0.1659151	0.2675115	0.4371986
1.455828	0.5755261	0.323147	0.650795	0.1661842	0.2653468	0.4559949
1.453287	0.5688842	0.3236072	0.6490622	0.1658773	0.2653956	0.4450328
1.452875	0.5703096	0.3227671	0.648917	0.1658832	0.2668437	0.4427864
1.44909	        0.5673779	0.3231906	0.6485718	0.16595	        0.2650666	0.4396928
1.449506	0.5714855	0.3226942	0.649209	0.1658035	0.265084	0.4436536
1.449823	0.5719062	0.3235281	0.6493707	0.165931	0.2675342	0.4397542
1.451844	0.5721373	0.3239783	0.6508455	0.1659999	0.2673339	0.4322751
1.453117	0.5690268	0.3211016	0.65131	        0.1657176	0.2738457	0.4324242
1.453039	0.5704365	0.3221244	0.6506817	0.1656347	0.2676149	0.4353302
1.450653	0.5686213	0.3214485	0.6491507	0.1656051	0.2652727	0.4361095
1.452194	0.5693113	0.3220875	0.649194	0.1660703	0.2651944	0.433567
1.4543	        0.5695024	0.3219237	0.6506891	0.166277	0.2659247	0.4337496
1.455539	0.5711073	0.322895	0.651332	0.1662271	0.2667053	0.4355025
1.453738	0.5662789	0.3220192	0.6502213	0.1663249	0.2668865	0.4308126
1.454347	0.5726122	0.320141	0.6508825	0.1667214	0.2667917	0.4351696
1.45373	        0.5695297	0.3192478	0.6513016	0.1659203	0.266204	0.4340675
1.454029	0.5662571	0.3226	        0.6522018	0.1662041	0.2644399	0.4326489
1.453491	0.5694157	0.321878	0.6521218	0.1665973	0.2649114	0.435383
1.455261	0.5719936	0.3205478	0.6501048	0.1663341	0.266021	0.4376937
1.452152	0.5692986	0.3189115	0.6492893	0.165367	0.2697941	0.4319804
1.455081	0.568318	0.3197968	0.651786	0.1653174	0.2661183	0.4336139
1.45583	        0.5677421	0.3195242	0.6527816	0.1652156	0.2653117	0.4345476
1.453663	0.5702221	0.3214146	0.6519458	0.1650057	0.2721249	0.4265307
1.452713	0.5711899	0.3195342	0.652221	0.1658605	0.2670339	0.4322199
1.455341	0.568136	0.3212259	0.6543176	0.1661741	0.2666174	0.4309071
1.456599	0.5691538	0.320781	0.6539775	0.165976	0.2656487	0.4334152
1.455259	0.5723	        0.3224395	0.652626	0.1658545	0.2804666	0.4335139
1.454548	0.5711483	0.3205907	0.6519392	0.1661475	0.2743782	0.4357285
1.454082	0.5705428	0.3228501	0.651302	0.1650473	0.2686393	0.43898
1.454412	0.5720449	0.3221257	0.651487	0.164558	0.2670082	0.438037
1.449241	0.5691967	0.3210897	0.6471799	0.1647843	0.2667344	0.4360756
