1.576165	0.5394965	0.3065673	0.6179492	0.1432657	0.2634369	0.3952573
1.574797	0.5334232	0.3069715	0.6168494	0.142742	0.2625879	0.3885146
1.576161	0.5372445	0.3089261	0.6223822	0.1440497	0.2609479	0.3957877
1.588654	0.5349103	0.3091367	0.6276763	0.1441626	0.2667207	0.385507
1.586598	0.5394771	0.3073732	0.6217567	0.143778	0.271798	0.3818216
1.585204	0.5407009	0.3068085	0.6212018	0.1434037	0.2649292	0.3946307
1.580049	0.5374965	0.3062796	0.6190366	0.1433863	0.2646982	0.3922045
1.578321	0.5416145	0.305598	0.6127324	0.1434503	0.262824	0.4005943
1.579966	0.5408723	0.3058187	0.6131417	0.1434255	0.2632335	0.3995357
1.578576	0.5350032	0.3055321	0.6159104	0.1432106	0.2665737	0.3880054
1.577575	0.5388358	0.3051652	0.6178638	0.1433431	0.2627893	0.398561
1.576669	0.5378645	0.3047984	0.619019	0.1429785	0.2603463	0.3995892
1.575763	0.5397606	0.3048949	0.6178689	0.142685	0.2617935	0.4005947
1.573351	0.5395874	0.3044202	0.6165613	0.1427384	0.2607873	0.4009796
1.572618	0.5430801	0.3051812	0.6173529	0.1427459	0.2726083	0.3839348
1.576149	0.5415484	0.3049209	0.6166142	0.1425181	0.2701603	0.3886347
1.575838	0.5358013	0.304998	0.6133426	0.1425924	0.2619276	0.393349
1.576553	0.5397409	0.3051115	0.6191456	0.1425354	0.2622991	0.3975609
1.57533  	0.541204	0.3050897	0.6182695	0.1424923	0.2672525	0.3996761
1.58231	    0.5386771	0.3063831	0.6193571	0.1425611	0.2650594	0.3995951
1.577421	0.5417517	0.3061379	0.6184055	0.1423297	0.2645069	0.4026318
1.575511	0.5412684	0.3056937	0.6170192	0.142267	0.2608121	0.4038375
1.573752	0.5422745	0.3061599	0.6149085	0.1421916	0.2622983	0.4067546
1.573449	0.5438522	0.3057638	0.6152655	0.1425336	0.2616975	0.4087721
1.579857	0.5385268	0.3048925	0.6309835	0.1425285	0.2634972	0.4001626
1.579501	0.5352666	0.3063777	0.6273574	0.1428148	0.2630134	0.3956539
1.577217	0.5423473	0.3068327	0.6213815	0.1428325	0.2607941	0.403886
1.575581	0.5380229	0.3077674	0.6139455	0.1432258	0.2594145	0.4005074
1.575117	0.5375335	0.3062105	0.6170402	0.1433676	0.2592086	0.4000527
1.575625	0.5389779	0.305938	0.6146678	0.1434506	0.2595904	0.4013974
1.573413	0.5411638	0.3071475	0.6168276	0.1433256	0.2580617	0.4050647
1.572475	0.5389153	0.3066836	0.6106232	0.1435117	0.2585269	0.4013079
1.576818	0.5393971	0.3053285	0.6143804	0.143318	0.260581	0.4019221
1.576194	0.5379001	0.3042353	0.6151378	0.1433411	0.260344	0.4011723
1.586326	0.5401627	0.3060817	0.6253889	0.1426474	0.259843	0.4031718
1.577772	0.5399441	0.3052642	0.6188229	0.1426536	0.2593546	0.4020423
1.577665	0.537256	0.3049804	0.6183257	0.1426007	0.2607138	0.397371
1.579012	0.5422985	0.3062834	0.6186961	0.14282	    0.2638584	0.3994891
1.599761	0.5405167	0.3067235	0.6296168	0.1427596	0.2659507	0.398393
1.585592	0.5406892	0.3064418	0.6199143	0.1427444	0.2631966	0.400519
1.576735	0.5349478	0.3060341	0.6221506	0.1427064	0.2629856	0.3944309
1.576329	0.5343884	0.3053339	0.6213232	0.1426407	0.2619296	0.3957771
1.57484	    0.5392409	0.3044591	0.6168464	0.1424169	0.2613307	0.4014311
1.575972	0.536991	0.3058148	0.6164639	0.1425193	0.2641908	0.4002623
1.576362	0.5356772	0.3048159	0.6159424	0.1420751	0.2610003	0.3999743
1.575129	0.5333664	0.3059922	0.6161502	0.1421395	0.2602309	0.4015262
1.575089	0.5342581	0.3061813	0.6164815	0.1419675	0.2599603	0.400318
1.573585	0.5387424	0.3049249	0.6154355	0.1430944	0.2607068	0.4031437
1.573398	0.5378074	0.3050227	0.6144262	0.1428253	0.2597672	0.4058757
1.572577	0.537859	0.305831	0.61691	    0.1429316	0.2596446	0.4042349
1.573035	0.5336102	0.3057578	0.6154481	0.1425759	0.260529	0.3996992
1.572431	0.5355417	0.3057971	0.6153202	0.1425594	0.2593217	0.4024379
1.57556	    0.5377362	0.3064701	0.6166215	0.1424394	0.2586374	0.4053173
1.575158	0.5379949	0.3067803	0.6196477	0.1425604	0.259037	0.4038621
1.573437	0.5355498	0.3065171	0.6163802	0.1423201	0.2592716	0.4002046
1.570636	0.5360041	0.3061148	0.6175722	0.1421839	0.2591305	0.4013491
1.570454	0.5375787	0.3045204	0.6170591	0.1416275	0.2583764	0.4035684
1.569432	0.5337907	0.3039417	0.6154449	0.1417594	0.2665955	0.3852979
