1.773789	0.6192077	0.3916367	0.7377762	0.1505076	0.2619327	0.5129348
1.769823	0.62317	0.3913419	0.7368408	0.1505026	0.2611798	0.5173001
1.774941	0.6158688	0.3909564	0.7390448	0.1502015	0.2601565	0.5120991
1.772705	0.6207047	0.3899268	0.7328828	0.1504624	0.2622941	0.5165166
1.773094	0.6194696	0.3872676	0.7332051	0.1506838	0.2616038	0.5166013
1.778817	0.6161926	0.3875469	0.7386779	0.1506049	0.2612267	0.5135357
1.775991	0.6189448	0.3880488	0.7374773	0.1504893	0.2617365	0.5152159
1.734874	0.6224587	0.3850422	0.7352012	0.1501276	0.2621794	0.5204755
1.733738	0.6238245	0.38459 	0.7331303	0.1502583	0.2709132	0.5097645
1.78321	0.6169079	0.3870163	0.7411739	0.150301	0.2654457	0.5106131
1.775441	0.6195201	0.387178	0.7378818	0.1500563	0.2644121	0.5128286
1.768134	0.60539 	0.3866229	0.7354491	0.1504149	0.2642343	0.5085087
1.780121	0.6192926	0.3876294	0.7406791	0.1505275	0.2641036	0.5158814
1.777304	0.6129401	0.3875231	0.7396862	0.1512752	0.2679127	0.5124928
1.772938	0.6211417	0.3867476	0.7338438	0.1509463	0.2668685	0.5144242
1.777315	0.6203592	0.3854377	0.7368585	0.1507112	0.2643363	0.517135
1.774079	0.6191826	0.3811247	0.731396	0.1505162	0.263197	0.5158457
1.777544	0.6201906	0.3820889	0.7381842	0.1504015	0.2627966	0.5159307
1.777631	0.6223959	0.3833549	0.7381784	0.150274	0.2635225	0.5195576
1.772143	0.6140639	0.3835519	0.7372283	0.1502144	0.2617729	0.5116506
1.773746	0.611367	0.385811	0.7341636	0.1504847	0.2660879	0.5073784
1.772962	0.6188783	0.386385	0.7363597	0.1504454	0.2656484	0.515842
1.756575	0.6161172	0.3823626	0.7316394	0.1502476	0.2654483	0.517076
1.7663	0.6196897	0.3855087	0.7318062	0.1500795	0.2644171	0.5185671
1.7452	0.6220316	0.3848966	0.7231223	0.1500546	0.2641402	0.519523
1.782748	0.6075782	0.3852969	0.7396102	0.1500596	0.2639903	0.5143067
1.780846	0.6210208	0.3851278	0.7361541	0.149819	0.2634202	0.5188709
1.778713	0.6188118	0.3862188	0.7369083	0.1500922	0.2620451	0.517846
1.77789	0.6182675	0.3859526	0.7358619	0.1500554	0.2603923	0.5174689
1.778321	0.6075767	0.3860911	0.7328669	0.1497357	0.2621519	0.5152987
1.771769	0.6128023	0.3865559	0.7348595	0.150313	0.2629883	0.5199332
1.773332	0.6228281	0.3862743	0.7346354	0.1504254	0.2611568	0.5184923
1.781296	0.6119981	0.3864599	0.7355356	0.1505611	0.2617408	0.5200366
1.778181	0.6219166	0.3872408	0.7379793	0.1500462	0.2626629	0.522278
1.777785	0.6233938	0.3867583	0.7357604	0.1495478	0.2614241	0.5174461
1.775857	0.6226053	0.3866434	0.7366238	0.1497419	0.2622923	0.5169747
1.775594	0.6233009	0.388005	0.7355874	0.1494903	0.2619114	0.5184487
1.779259	0.6226367	0.387693	0.7402887	0.1493336	0.2618214	0.5180059
1.782152	0.6193195	0.3877234	0.7401369	0.1494336	0.2619894	0.5164151
1.778944	0.6225702	0.3856324	0.7396252	0.1494323	0.2625889	0.5200485
1.780805	0.6234834	0.3858059	0.7392204	0.1496967	0.2637041	0.5169235
1.783645	0.6262239	0.3841283	0.7396641	0.1501158	0.2622586	0.5220861
1.782112	0.6244489	0.3829057	0.737114	0.1504094	0.2749976	0.5111802
1.778944	0.6209869	0.382456	0.7368402	0.1505688	0.269201	0.5116553
1.778451	0.6168884	0.3827228	0.7383946	0.150561	0.2681813	0.5097591
1.773159	0.621514	0.3834215	0.7356173	0.1507915	0.2653804	0.5164482
1.782755	0.6246812	0.3834563	0.7386656	0.1507062	0.2757603	0.5049241
1.783102	0.6225144	0.3826567	0.7382942	0.1507667	0.2748606	0.5031433
1.776842	0.6218529	0.3815319	0.7366697	0.1508411	0.2723109	0.5053043
1.778364	0.6183597	0.3811435	0.7399565	0.1509889	0.2668695	0.5083076
1.781254	0.6211907	0.3827947	0.7414933	0.1506484	0.2651051	0.5137437
1.783144	0.620651	0.3836312	0.742244	0.1504221	0.2682788	0.5094479
1.77739	0.6185111	0.3841527	0.7417259	0.150582	0.2662349	0.5097206
1.783078	0.6132219	0.3858602	0.743661	0.1506053	0.268214	0.5027961
1.782668	0.6176922	0.386209	0.7438887	0.1502072	0.2684176	0.507327
1.784308	0.6197101	0.3837557	0.7402186	0.1502442	0.268606	0.5081041
1.77952   0.6173917	0.383283	0.73491	0.1506544	0.2665384	0.5087039
1.776937	0.6167979	0.3817408	0.7335702	0.1506796	0.2649553	0.5105322
1.779451	0.6191866	0.3831532	0.7367058	0.1509654	0.2641435	0.5129619
1.779237	0.6197241	0.3830869	0.7358125	0.1509278	0.2696931	0.5068722
1.785463	0.6232948	0.3825717	0.739109	0.1510487	0.2656243	0.5163007
1.779123	0.6244003	0.3826042	0.7348821	0.1510402	0.2617559	0.5185332
